Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_device_id*>::isReferenceCountable(_cl_device_id*) [57]
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_device_id*>::retain() const [77]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           cl::Platform::Platform(_cl_platform_id* const&) [154]
[136]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_platform_id*>::Wrapper(_cl_platform_id* const&) [136]
-----------------------------------------------
                0.00    0.00       1/1           cl::Platform::~Platform() [155]
[137]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_platform_id*>::~Wrapper() [137]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_platform_id*>::release() const [172]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[138]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_platform_id*>::operator()() [138]
-----------------------------------------------
                0.00    0.00       1/1           cl::Event::Event() [107]
[139]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_event*>::Wrapper() [139]
-----------------------------------------------
                0.00    0.00       1/1           cl::Event::~Event() [108]
[140]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_event*>::~Wrapper() [140]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_event*>::release() const [174]
-----------------------------------------------
                0.00    0.00       1/1           cl::Event::operator=(_cl_event* const&) [109]
[141]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_event*>::operator=(_cl_event* const&) [141]
-----------------------------------------------
                0.00    0.00       1/1           int cl::Context::getInfo<std::vector<cl::Device, std::allocator<cl::Device> > >(unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*) const [176]
[142]    0.0    0.00    0.00       1         int cl::detail::getInfo<int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context*, std::vector<cl::Device, std::allocator<cl::Device> > >(int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context* const&, unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*) [142]
                0.00    0.00       1/1           int cl::detail::getInfoHelper<cl::detail::GetInfoFunctor0<int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context*>, cl::Device>(cl::detail::GetInfoFunctor0<int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context*>, unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*, int, cl::Device::cl_type) [119]
-----------------------------------------------
                0.00    0.00       1/1           int cl::Program::getBuildInfo<std::string>(cl::Device const&, unsigned int, std::string*) const [178]
[143]    0.0    0.00    0.00       1         int cl::detail::getInfo<int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program*, _cl_device_id*, std::string>(int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program* const&, _cl_device_id* const&, unsigned int, std::string*) [143]
                0.00    0.00       1/1           int cl::detail::getInfoHelper<cl::detail::GetInfoFunctor1<int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program*, _cl_device_id*> >(cl::detail::GetInfoFunctor1<int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program*, _cl_device_id*>, unsigned int, std::string*, long) [120]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[144]    0.0    0.00    0.00       1         cl::Context::Context(unsigned long, long*, void (*)(char const*, void const*, unsigned long, void*), void*, int*) [144]
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_context*>::Wrapper() [53]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [103]
[145]    0.0    0.00    0.00       1         cl::Context::Context() [145]
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_context*>::Wrapper() [53]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[146]    0.0    0.00    0.00       1         cl::Context::~Context() [146]
                0.00    0.00       2/2           cl::detail::Wrapper<_cl_context*>::~Wrapper() [54]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[147]    0.0    0.00    0.00       1         cl::Image2D::Image2D() [147]
                0.00    0.00       1/1           cl::Image::Image() [110]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[148]    0.0    0.00    0.00       1         cl::Image2D::~Image2D() [148]
                0.00    0.00       1/1           cl::Image::~Image() [111]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [103]
[149]    0.0    0.00    0.00       1         cl::NDRange::NDRange() [149]
                0.00    0.00       1/3           cl::size_t<3>::size_t() [41]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[150]    0.0    0.00    0.00       1         cl::Program::Program(cl::Context const&, std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > > const&, int*) [150]
                0.00    0.00       2/2           std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::operator[](unsigned long) const [83]
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_program*>::Wrapper() [55]
                0.00    0.00       1/1           std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::size() const [188]
                0.00    0.00       1/5           cl::detail::Wrapper<_cl_context*>::operator()() const [21]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[151]    0.0    0.00    0.00       1         cl::Program::Program() [151]
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_program*>::Wrapper() [55]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[152]    0.0    0.00    0.00       1         cl::Program::operator=(cl::Program const&) [152]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_program*>::operator=(cl::detail::Wrapper<_cl_program*> const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[153]    0.0    0.00    0.00       1         cl::Platform::get(std::vector<cl::Platform, std::allocator<cl::Platform> >*) [153]
                0.00    0.00       1/1           void std::vector<cl::Platform, std::allocator<cl::Platform> >::assign<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**) [220]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Construct<cl::Platform, _cl_platform_id*>(cl::Platform*, _cl_platform_id* const&) [229]
[154]    0.0    0.00    0.00       1         cl::Platform::Platform(_cl_platform_id* const&) [154]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_platform_id*>::Wrapper(_cl_platform_id* const&) [136]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<cl::Platform>(cl::Platform*) [244]
[155]    0.0    0.00    0.00       1         cl::Platform::~Platform() [155]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_platform_id*>::~Wrapper() [137]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_deallocate(cl::Platform*, unsigned long) [93]
[156]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cl::Platform>::deallocate(cl::Platform*, unsigned long) [156]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_allocate(unsigned long) [194]
[157]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cl::Platform>::allocate(unsigned long, void const*) [157]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cl::Platform>::max_size() const [180]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<cl::Platform>::allocator() [189]
[158]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cl::Platform>::new_allocator() [158]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<cl::Platform>::~allocator() [190]
[159]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cl::Platform>::~new_allocator() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_deallocate(std::pair<char const*, unsigned long>*, unsigned long) [202]
[160]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::deallocate(std::pair<char const*, unsigned long>*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_allocate(unsigned long) [199]
[161]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::allocate(unsigned long, void const*) [161]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::max_size() const [181]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<char const*, unsigned long> >::allocator(std::allocator<std::pair<char const*, unsigned long> > const&) [192]
[162]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::new_allocator(__gnu_cxx::new_allocator<std::pair<char const*, unsigned long> > const&) [162]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<char const*, unsigned long> >::allocator() [191]
[163]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::new_allocator() [163]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*) [206]
[164]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >::operator++() [164]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[165]    0.0    0.00    0.00       1         cl::CommandQueue::enqueueNDRangeKernel(cl::Kernel const&, cl::NDRange const&, cl::NDRange const&, cl::NDRange const&, std::vector<cl::Event, std::allocator<cl::Event> > const*, cl::Event*) const [165]
                0.00    0.00       3/3           cl::NDRange::dimensions() const [43]
                0.00    0.00       2/2           cl::NDRange::operator unsigned long const*() const [80]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_kernel*>::operator()() const [168]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
                0.00    0.00       1/1           cl::Event::operator=(_cl_event* const&) [109]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[166]    0.0    0.00    0.00       1         cl::Event::wait() const [166]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_kernel*>::~Wrapper() [132]
[167]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_kernel*>::release() const [167]
                0.00    0.00       1/1           cl::detail::ReferenceHandler<_cl_kernel*>::release(_cl_kernel*) [121]
-----------------------------------------------
                0.00    0.00       1/1           cl::CommandQueue::enqueueNDRangeKernel(cl::Kernel const&, cl::NDRange const&, cl::NDRange const&, cl::NDRange const&, std::vector<cl::Event, std::allocator<cl::Event> > const*, cl::Event*) const [165]
[168]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_kernel*>::operator()() const [168]
-----------------------------------------------
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_context*>::~Wrapper() [54]
[169]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_context*>::release() const [169]
                0.00    0.00       1/1           cl::detail::ReferenceHandler<_cl_context*>::release(_cl_context*) [122]
-----------------------------------------------
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_program*>::operator=(cl::detail::Wrapper<_cl_program*> const&) [133]
[170]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_program*>::retain() const [170]
                0.00    0.00       1/1           cl::detail::ReferenceHandler<_cl_program*>::retain(_cl_program*) [123]
-----------------------------------------------
                0.00    0.00       1/1           cl::Kernel::Kernel(cl::Program const&, char const*, int*) [117]
[171]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_program*>::operator()() const [171]
-----------------------------------------------
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_platform_id*>::~Wrapper() [137]
[172]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_platform_id*>::release() const [172]
                0.00    0.00       1/1           cl::detail::ReferenceHandler<_cl_platform_id*>::release(_cl_platform_id*) [124]
-----------------------------------------------
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_command_queue*>::~Wrapper() [60]
[173]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_command_queue*>::release() const [173]
                0.00    0.00       1/1           cl::detail::ReferenceHandler<_cl_command_queue*>::release(_cl_command_queue*) [125]
-----------------------------------------------
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_event*>::~Wrapper() [140]
[174]    0.0    0.00    0.00       1         cl::detail::Wrapper<_cl_event*>::release() const [174]
                0.00    0.00       1/1           cl::detail::ReferenceHandler<_cl_event*>::release(_cl_event*) [126]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[175]    0.0    0.00    0.00       1         cl::detail::param_traits<cl::detail::cl_context_info, 4225>::param_type cl::Context::getInfo<4225>(int*) const [175]
                0.00    0.00       1/2           std::vector<cl::Device, std::allocator<cl::Device> >::vector() [95]
                0.00    0.00       1/1           int cl::Context::getInfo<std::vector<cl::Device, std::allocator<cl::Device> > >(unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*) const [176]
-----------------------------------------------
                0.00    0.00       1/1           cl::detail::param_traits<cl::detail::cl_context_info, 4225>::param_type cl::Context::getInfo<4225>(int*) const [175]
[176]    0.0    0.00    0.00       1         int cl::Context::getInfo<std::vector<cl::Device, std::allocator<cl::Device> > >(unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*) const [176]
                0.00    0.00       1/1           int cl::detail::getInfo<int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context*, std::vector<cl::Device, std::allocator<cl::Device> > >(int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context* const&, unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*) [142]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[177]    0.0    0.00    0.00       1         cl::detail::param_traits<cl::detail::cl_program_build_info, 4483>::param_type cl::Program::getBuildInfo<4483>(cl::Device const&, int*) const [177]
                0.00    0.00       1/1           int cl::Program::getBuildInfo<std::string>(cl::Device const&, unsigned int, std::string*) const [178]
-----------------------------------------------
                0.00    0.00       1/1           cl::detail::param_traits<cl::detail::cl_program_build_info, 4483>::param_type cl::Program::getBuildInfo<4483>(cl::Device const&, int*) const [177]
[178]    0.0    0.00    0.00       1         int cl::Program::getBuildInfo<std::string>(cl::Device const&, unsigned int, std::string*) const [178]
                0.00    0.00       1/3           cl::detail::Wrapper<_cl_device_id*>::operator()() const [42]
                0.00    0.00       1/1           int cl::detail::getInfo<int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program*, _cl_device_id*, std::string>(int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program* const&, _cl_device_id* const&, unsigned int, std::string*) [143]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[179]    0.0    0.00    0.00       1         cl::Program::build(std::vector<cl::Device, std::allocator<cl::Device> > const&, char const*, void (*)(_cl_program*, void*), void*) const [179]
                0.00    0.00       2/3           std::vector<cl::Device, std::allocator<cl::Device> >::size() const [44]
                0.00    0.00       1/3           cl::detail::Wrapper<_cl_device_id*>::operator()() const [42]
                0.00    0.00       1/1           std::vector<cl::Device, std::allocator<cl::Device> >::operator[](unsigned long) const [185]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cl::Platform>::allocate(unsigned long, void const*) [157]
[180]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<cl::Platform>::max_size() const [180]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::allocate(unsigned long, void const*) [161]
[181]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::max_size() const [181]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*) [206]
[182]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >::operator*() const [182]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cl::Device, std::allocator<cl::Device> >::operator=(std::vector<cl::Device, std::allocator<cl::Device> > const&) [216]
[183]    0.0    0.00    0.00       1         std::vector<cl::Device, std::allocator<cl::Device> >::end() const [183]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >::__normal_iterator(cl::Device const* const&) [72]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cl::Device, std::allocator<cl::Device> >::operator=(std::vector<cl::Device, std::allocator<cl::Device> > const&) [216]
[184]    0.0    0.00    0.00       1         std::vector<cl::Device, std::allocator<cl::Device> >::begin() const [184]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >::__normal_iterator(cl::Device const* const&) [72]
-----------------------------------------------
                0.00    0.00       1/1           cl::Program::build(std::vector<cl::Device, std::allocator<cl::Device> > const&, char const*, void (*)(_cl_program*, void*), void*) const [179]
[185]    0.0    0.00    0.00       1         std::vector<cl::Device, std::allocator<cl::Device> >::operator[](unsigned long) const [185]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[186]    0.0    0.00    0.00       1         std::vector<cl::Platform, std::allocator<cl::Platform> >::size() const [186]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<cl::Platform, std::allocator<cl::Platform> >::_M_assign_aux<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**, std::forward_iterator_tag) [217]
[187]    0.0    0.00    0.00       1         std::vector<cl::Platform, std::allocator<cl::Platform> >::capacity() const [187]
-----------------------------------------------
                0.00    0.00       1/1           cl::Program::Program(cl::Context const&, std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > > const&, int*) [150]
[188]    0.0    0.00    0.00       1         std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::size() const [188]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_impl::_Vector_impl() [195]
[189]    0.0    0.00    0.00       1         std::allocator<cl::Platform>::allocator() [189]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cl::Platform>::new_allocator() [158]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_impl::~_Vector_impl() [196]
[190]    0.0    0.00    0.00       1         std::allocator<cl::Platform>::~allocator() [190]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cl::Platform>::~new_allocator() [159]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[191]    0.0    0.00    0.00       1         std::allocator<std::pair<char const*, unsigned long> >::allocator() [191]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::new_allocator() [163]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<char const*, unsigned long> > const&) [200]
[192]    0.0    0.00    0.00       1         std::allocator<std::pair<char const*, unsigned long> >::allocator(std::allocator<std::pair<char const*, unsigned long> > const&) [192]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::new_allocator(__gnu_cxx::new_allocator<std::pair<char const*, unsigned long> > const&) [162]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<std::pair<char const*, unsigned long>*>(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*) [245]
[193]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<std::pair<char const*, unsigned long>*>(std::pair<char const*, unsigned long>*, std::pair<char const*, unsigned long>*) [193]
-----------------------------------------------
                0.00    0.00       1/1           cl::Platform* std::vector<cl::Platform, std::allocator<cl::Platform> >::_M_allocate_and_copy<_cl_platform_id**>(unsigned long, _cl_platform_id**, _cl_platform_id**) [219]
[194]    0.0    0.00    0.00       1         std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_allocate(unsigned long) [194]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cl::Platform>::allocate(unsigned long, void const*) [157]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_base() [197]
[195]    0.0    0.00    0.00       1         std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_impl::_Vector_impl() [195]
                0.00    0.00       1/1           std::allocator<cl::Platform>::allocator() [189]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::~_Vector_base() [198]
[196]    0.0    0.00    0.00       1         std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_impl::~_Vector_impl() [196]
                0.00    0.00       1/1           std::allocator<cl::Platform>::~allocator() [190]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cl::Platform, std::allocator<cl::Platform> >::vector() [221]
[197]    0.0    0.00    0.00       1         std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_base() [197]
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_impl::_Vector_impl() [195]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cl::Platform, std::allocator<cl::Platform> >::~vector() [222]
[198]    0.0    0.00    0.00       1         std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::~_Vector_base() [198]
                0.00    0.00       1/1           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_Vector_impl::~_Vector_impl() [196]
                0.00    0.00       1/2           std::_Vector_base<cl::Platform, std::allocator<cl::Platform> >::_M_deallocate(cl::Platform*, unsigned long) [93]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_create_storage(unsigned long) [203]
[199]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_allocate(unsigned long) [199]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::allocate(unsigned long, void const*) [161]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_base(unsigned long, std::allocator<std::pair<char const*, unsigned long> > const&) [204]
[200]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<char const*, unsigned long> > const&) [200]
                0.00    0.00       1/1           std::allocator<std::pair<char const*, unsigned long> >::allocator(std::allocator<std::pair<char const*, unsigned long> > const&) [192]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~_Vector_base() [205]
[201]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_impl::~_Vector_impl() [201]
                0.00    0.00       1/2           std::allocator<std::pair<char const*, unsigned long> >::~allocator() [86]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~_Vector_base() [205]
[202]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_deallocate(std::pair<char const*, unsigned long>*, unsigned long) [202]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<char const*, unsigned long> >::deallocate(std::pair<char const*, unsigned long>*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_base(unsigned long, std::allocator<std::pair<char const*, unsigned long> > const&) [204]
[203]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_create_storage(unsigned long) [203]
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_allocate(unsigned long) [199]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::vector(unsigned long, std::pair<char const*, unsigned long> const&, std::allocator<std::pair<char const*, unsigned long> > const&) [225]
[204]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_base(unsigned long, std::allocator<std::pair<char const*, unsigned long> > const&) [204]
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<char const*, unsigned long> > const&) [200]
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_create_storage(unsigned long) [203]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~vector() [226]
[205]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::~_Vector_base() [205]
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_M_deallocate(std::pair<char const*, unsigned long>*, unsigned long) [202]
                0.00    0.00       1/1           std::_Vector_base<std::pair<char const*, unsigned long>, std::allocator<std::pair<char const*, unsigned long> > >::_Vector_impl::~_Vector_impl() [201]
-----------------------------------------------
                0.00    0.00       1/1           cl::Device* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*>(__gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, __gnu_cxx::__normal_iterator<cl::Device const*, std::vector<cl::Device, std::allocator<cl::Device> > >, cl::Device*) [234]
